HOME,BMI_M,CAR_AGE,MILE_M,NOBS,BLUE,WHITE,PINK,GOVT,P_TDI,P_UI,AVG_MATH,AVG_VERBAL,SAT_TAKE,NOBS_SAT_TAKE,AVG_AP,AP_TAKE,NOBS_AP_TAKE,N_PRISONERS,av_above0_math,av_above0_read,av_va_math_elem,av_va_math_middle,av_va_read_elem,av_va_read_middle,va_read,va_math,population,over_18,PROPORTION_PRISONERS,bg_id
113011.0,25.79,9.92,24958.0,5700.0,41.54,42.14,11.57,4.75,1.04,1.33,483.04,488.26,30.77,39.0,2.85,12.82,39.0,41.0,0.6666667,0.4047619,0.0234152,0.0146529,-0.0188988,-0.1043484,40.0,67.0,1516,1228.0,3.34,0113011
113012.0,25.69,7.99,29733.0,4196.0,33.71,47.94,13.67,4.68,0.76,1.31,,,0.0,18.0,,5.56,18.0,43.0,0.5952381,0.3333333,0.0221178,0.0109056,-0.0214871,-0.1159019,33.0,60.0,1120,867.0,4.96,0113012
113013.0,25.58,8.47,29493.0,6164.0,37.31,45.82,12.89,3.98,0.89,0.97,503.54,491.46,41.38,58.0,2.57,29.31,58.0,58.0,0.6739131,0.509804,0.0300282,0.0310355,0.0084945,-0.0934419,51.0,67.0,1619,1228.0,4.72,0113013
113021.0,25.56,8.42,29536.0,4722.0,35.11,47.43,9.74,7.72,0.74,1.02,475.62,502.81,61.29,31.0,2.33,51.61,31.0,25.0,0.6428571,0.483871,0.0240899,0.0153697,0.0012025,-0.1123025,48.0,64.0,1207,959.0,2.61,0113021
113022.0,25.83,9.0,27037.0,6027.0,36.05,46.07,12.59,5.29,0.96,1.48,457.14,472.29,39.13,46.0,2.68,19.57,46.0,39.0,0.6666667,0.4146341,0.0239065,0.0276391,-0.0329739,-0.1066368,41.0,67.0,1576,1268.0,3.08,0113022
113023.0,25.24,8.4,20427.0,4496.0,33.39,52.58,8.86,5.17,0.87,0.87,537.59,534.14,38.89,36.0,2.65,47.22,36.0,16.0,0.6829268,0.4375,0.037534,0.0185397,-0.003356,-0.0940462,44.0,68.0,1229,918.0,1.74,0113023
114011.0,24.56,7.67,7497.0,4113.0,29.4,58.18,8.7,3.73,0.32,0.63,554.0,537.43,60.53,38.0,2.56,68.42,38.0,,0.7179487,0.5,0.1398889,-0.0484354,0.0567614,-0.0772221,50.0,72.0,1500,1059.0,,0114011
114012.0,25.63,7.77,21702.0,4941.0,32.77,52.61,10.08,4.54,0.61,0.69,490.0,504.29,52.17,23.0,2.48,30.43,23.0,23.0,0.6363636,0.4285714,0.0507958,-0.0208041,0.0120659,-0.1021235,43.0,64.0,1616,1339.0,1.72,0114012
114013.0,25.76,8.66,18660.0,3381.0,37.06,48.48,9.64,4.82,0.53,1.04,517.08,502.92,57.14,21.0,2.8,33.33,21.0,,0.7021276,0.4727273,0.0923864,-0.018066,0.028061,-0.0864415,47.0,70.0,1019,795.0,,0114013
114014.0,24.96,8.05,17148.0,5126.0,30.45,57.4,7.32,4.83,0.78,0.82,543.24,531.89,58.33,36.0,2.74,50.0,36.0,15.0,0.6764706,0.4444444,0.1175569,-0.0516441,0.0386579,-0.075019,44.0,68.0,1711,1254.0,1.2,0114014
114015.0,25.2,8.05,22780.0,8258.0,26.38,59.2,8.9,5.52,0.47,0.85,523.56,532.0,45.0,59.0,2.68,33.33,59.0,35.0,0.7358491,0.4769231,0.0944496,-0.0479374,0.0184852,-0.0903558,48.0,74.0,2468,1933.0,1.81,0114015
114021.0,25.02,8.93,10479.0,4546.0,34.44,54.88,7.18,3.5,0.48,0.75,502.25,487.25,56.41,39.0,2.42,46.15,39.0,20.0,0.6829268,0.4444444,0.1157675,-0.0586335,0.0370047,-0.0798661,44.0,68.0,1602,1287.0,1.55,0114021
114022.0,24.89,9.0,19422.0,8354.0,32.93,52.6,9.68,4.79,0.69,0.92,513.21,506.43,49.18,61.0,2.55,40.98,61.0,37.0,0.7358491,0.546875,0.0975543,-0.0434795,0.041509,-0.0791199,55.0,74.0,2491,1873.0,1.98,0114022
114031.0,25.38,8.93,23191.0,3048.0,36.13,48.74,11.76,3.36,0.92,1.25,493.75,496.88,40.0,35.0,2.53,20.0,35.0,19.0,0.6857143,0.5116279,0.0393386,-0.0451056,0.0208995,-0.0726206,51.0,69.0,834,626.0,3.04,0114031
114032.0,25.72,8.11,25700.0,10069.0,32.58,51.39,12.34,3.69,0.86,0.92,489.74,482.82,37.08,89.0,2.52,25.84,89.0,58.0,0.6285715,0.4042553,0.0369494,-0.0591898,0.00855,-0.0820738,40.0,63.0,2739,2011.0,2.88,0114032
114033.0,25.65,8.38,27500.0,5397.0,34.13,51.43,11.11,3.33,0.87,1.11,487.78,500.37,48.15,27.0,2.63,40.74,27.0,43.0,0.6666667,0.4,0.0468342,-0.0714711,0.0031784,-0.096359,40.0,67.0,1687,1401.0,3.07,0114033
114034.0,24.95,7.65,16759.0,6904.0,28.75,54.17,11.55,5.52,0.78,0.75,505.92,502.04,45.61,57.0,2.4,33.33,57.0,33.0,0.5277778,0.3636364,0.0551282,-0.0460003,0.0140323,-0.078103,36.0,53.0,1899,1479.0,2.23,0114034
115001.0,25.02,7.55,10749.0,4635.0,29.91,54.78,10.96,4.35,0.69,0.65,561.71,533.41,53.85,39.0,3.38,48.72,39.0,15.0,0.6666667,0.8076923,0.0598743,-0.0677868,0.1560658,-0.0266815,81.0,67.0,1848,1545.0,0.97,0115001
115002.0,26.56,9.67,33442.0,4313.0,34.7,46.98,12.46,5.87,0.95,1.41,482.5,500.0,16.67,36.0,,11.11,36.0,76.0,0.7241379,0.8,0.0611986,-0.0604971,0.1669312,-0.0085975,80.0,72.0,1186,887.0,8.57,0115002
115003.0,25.19,8.95,21994.0,5772.0,30.54,51.17,12.65,5.64,0.69,0.95,552.44,557.8,45.28,53.0,3.64,37.74,53.0,19.0,0.65,0.7727273,0.0556407,-0.0616658,0.1566251,-0.0198125,77.0,65.0,1939,1551.0,1.23,0115003
115004.0,26.34,9.05,34232.0,4028.0,31.24,47.87,15.53,5.36,0.97,1.51,476.84,493.16,15.38,25.0,,19.23,25.0,75.0,0.6363636,0.6818182,0.0724282,-0.0670431,0.1712253,-0.0367471,68.0,64.0,1178,866.0,8.66,0115004
116001.0,25.43,8.3,15142.0,3551.0,35.9,44.1,11.33,8.67,0.62,0.96,507.83,512.61,37.5,32.0,3.4,21.88,32.0,,0.5185185,0.6538461,-0.0040739,-0.046411,0.1086829,-0.0075672,65.0,52.0,926,687.0,,0116001
116002.0,25.15,8.24,19936.0,5426.0,32.16,50.08,13.17,4.59,0.68,0.77,545.0,518.57,36.67,30.0,2.88,53.33,30.0,22.0,0.5,0.68,-0.0093086,-0.0576757,0.105513,-0.0173528,68.0,50.0,1455,1126.0,1.95,0116002
116003.0,24.61,9.0,21491.0,3794.0,27.6,50.68,12.67,9.05,0.71,0.92,537.44,526.41,56.41,39.0,3.31,48.72,39.0,12.0,0.4347826,0.64,0.0004571,-0.0624762,0.0940656,-0.0208193,64.0,43.0,875,656.0,1.83,0116003
116004.0,24.9,8.25,19720.0,10451.0,32.32,51.52,10.88,5.28,0.47,0.7,535.13,529.47,49.33,75.0,3.09,40.0,75.0,18.0,0.6129032,0.71875,0.0098111,-0.0354825,0.1131875,-0.012633,72.0,61.0,2765,2165.0,0.83,0116004
117011.0,25.67,8.8,27396.0,8700.0,33.77,45.79,14.57,5.87,0.77,1.16,503.4,480.85,32.39,71.0,3.28,21.13,71.0,75.0,0.4375,0.7272727,-0.0278333,-0.0592358,0.0719176,-0.0161662,73.0,44.0,2156,1629.0,4.6,0117011
117012.0,25.98,8.95,32869.0,5623.0,34.99,46.94,12.09,5.97,0.89,1.05,508.5,536.0,30.95,42.0,3.73,16.67,42.0,50.0,0.5135135,0.6410257,-0.0116444,-0.0396208,0.0730425,-0.0140405,64.0,51.0,1661,1326.0,3.77,0117012
117013.0,24.93,8.4,22296.0,3894.0,30.04,50.0,11.34,8.61,0.74,0.69,563.71,560.0,54.05,37.0,3.33,40.54,37.0,13.0,0.4722222,0.7567568,-0.0342879,-0.0675729,0.078115,-0.016873,76.0,47.0,928,682.0,1.91,0117013
117021.0,26.02,9.63,39594.0,5007.0,32.35,47.06,15.17,5.42,1.0,1.2,510.62,508.75,26.83,41.0,2.83,19.51,41.0,46.0,0.4545455,0.6388889,-0.0081346,-0.0678812,0.0521042,-0.0173667,64.0,45.0,1178,894.0,5.15,0117021
117022.0,25.22,8.89,29531.0,5844.0,33.24,46.87,14.33,5.56,0.74,1.16,502.79,513.72,30.36,56.0,3.41,16.07,56.0,30.0,0.4285714,0.5909091,-0.0149713,-0.0551871,0.0524475,-0.0170054,59.0,43.0,1370,1065.0,2.82,0117022
117023.0,25.15,8.8,22866.0,6674.0,29.25,52.36,12.13,6.26,0.75,1.0,506.45,519.68,32.56,43.0,3.26,32.56,43.0,25.0,0.4375,0.6764706,-0.0151337,-0.0580197,0.0443623,-0.0122155,68.0,44.0,1640,1275.0,1.96,0117023
118001.0,26.2,9.0,35477.0,8370.0,34.66,44.53,16.07,4.74,0.92,1.24,451.82,480.91,28.57,35.0,,2.86,35.0,91.0,0.3703704,0.2222222,-0.0482763,-0.0931725,-0.0342025,-0.098448,22.0,37.0,2055,1669.0,5.45,0118001
118002.0,25.97,8.55,35162.0,5728.0,32.44,45.17,17.56,4.83,0.94,1.89,422.38,417.14,15.38,39.0,,2.56,39.0,102.0,0.3142857,0.3191489,-0.0599807,-0.0978835,-0.0265035,-0.0998881,32.0,31.0,1474,1152.0,8.85,0118002
118003.0,26.31,9.64,36426.0,3736.0,34.22,48.07,13.85,3.87,1.31,1.66,,,,,,,,54.0,0.3333333,0.1428571,-0.0676857,-0.0919561,-0.0439256,-0.0852359,14.0,33.0,944,760.0,7.11,0118003
118004.0,25.91,9.02,30153.0,3968.0,31.91,47.36,16.06,4.67,1.16,1.39,,,,,,,,39.0,0.25,0.1851852,-0.0723829,-0.1010965,-0.0181665,-0.1186409,19.0,25.0,912,773.0,5.05,0118004
118005.0,25.99,8.94,32110.0,6081.0,34.58,43.93,16.15,5.34,0.92,1.12,525.0,503.33,20.83,23.0,,12.5,23.0,91.0,0.3,0.2307692,-0.1402973,-0.101131,-0.0525719,-0.1038224,23.0,30.0,1349,1057.0,8.61,0118005
119011.0,26.12,9.12,36319.0,8138.0,34.81,45.53,15.93,3.74,0.98,1.43,498.75,474.38,7.41,27.0,,3.7,27.0,126.0,0.3333333,0.2758621,-0.1669033,-0.1082994,-0.0678484,-0.102719,28.0,33.0,1939,1576.0,7.99,0119011
119012.0,26.12,9.0,25010.0,5273.0,33.86,43.89,15.2,7.05,1.29,1.23,473.0,449.5,25.71,35.0,,5.71,35.0,59.0,0.2307692,0.1,-0.2032281,-0.0943435,-0.1145713,-0.0924116,10.0,23.0,1183,945.0,6.24,0119012
119021.0,25.93,7.84,26550.0,7721.0,32.82,47.27,13.73,6.19,1.09,1.17,482.31,490.0,25.0,20.0,,5.0,20.0,79.0,0.2105263,0.2083333,-0.2023677,-0.1074541,-0.1164994,-0.106749,21.0,21.0,2094,1870.0,4.22,0119021
119022.0,25.13,7.89,6998.0,3500.0,30.39,48.03,12.53,9.05,0.83,0.97,,,36.36,11.0,,0.0,11.0,11.0,0.2666667,0.2105263,-0.2218363,-0.127526,-0.1155865,-0.0983652,21.0,27.0,1130,998.0,1.1,0119022
119023.0,25.71,8.64,18802.0,5614.0,28.31,49.93,15.62,6.14,0.82,1.19,,,17.65,17.0,,5.88,17.0,36.0,0.3,0.25,-0.1715783,-0.1101192,-0.0807977,-0.1171935,25.0,30.0,1556,1339.0,2.69,0119023
120001.0,25.77,8.6,33004.0,4946.0,29.15,50.72,14.65,5.48,0.95,1.01,406.84,466.32,48.15,27.0,,0.0,27.0,39.0,0.2608696,0.4074074,0.0001794,-0.1580656,-0.0080906,-0.0762307,41.0,26.0,1280,1009.0,3.87,0120001
120002.0,25.9,8.72,36700.0,7118.0,28.44,49.5,16.8,5.26,1.0,1.33,473.08,460.0,31.58,19.0,,5.26,19.0,69.0,0.28,0.3548387,-0.0682612,-0.1472895,-0.0573469,-0.0839611,35.0,28.0,1652,1372.0,5.03,0120002
120003.0,25.58,9.05,31006.0,3138.0,31.81,52.16,12.21,3.82,1.05,1.21,515.83,470.83,,,,,,26.0,0.3846154,0.5625,0.0328576,-0.1606583,0.0117517,-0.0668473,56.0,38.0,950,793.0,3.28,0120003
120004.0,25.96,8.66,34480.0,3399.0,35.56,45.58,15.04,3.82,0.85,1.15,493.64,480.0,8.7,23.0,,0.0,23.0,35.0,0.35,0.4285714,-0.01042,-0.1497847,-0.033218,-0.0582817,43.0,35.0,896,725.0,4.83,0120004
120005.0,25.86,9.15,27956.0,5087.0,30.75,45.34,17.24,6.68,0.9,1.24,480.77,471.54,20.0,25.0,,4.0,25.0,56.0,0.4,0.4761905,0.011448,-0.1343643,0.0249377,-0.0400664,48.0,40.0,1157,942.0,5.94,0120005
121021.0,26.15,9.36,38000.0,5291.0,37.76,42.54,14.63,5.07,0.83,1.38,451.82,475.45,24.14,29.0,,3.45,29.0,85.0,0.3181818,0.4583333,-0.1060195,-0.1451838,-0.0342026,-0.0482387,46.0,32.0,1256,1002.0,8.48,0121021
121022.0,26.02,8.55,34732.0,5641.0,35.59,46.96,14.21,3.25,0.89,1.42,443.48,449.13,29.73,37.0,,5.41,37.0,72.0,0.4166667,0.4285714,-0.0600985,-0.1410983,0.0047459,-0.0388114,43.0,42.0,1255,1017.0,7.08,0121022
121023.0,26.19,9.08,43093.0,4657.0,34.72,45.08,16.69,3.51,0.97,1.4,,,15.79,19.0,,0.0,19.0,92.0,0.4166667,0.4814815,-0.0077667,-0.1615112,0.0305152,-0.0571149,48.0,42.0,1085,860.0,10.7,0121023
121024.0,26.53,9.47,38455.0,2935.0,34.9,42.97,16.15,5.99,0.89,1.43,,,,,,,,57.0,0.35,0.4090909,-0.0373338,-0.1556082,0.0081989,-0.0590336,41.0,35.0,729,606.0,9.41,0121024
121031.0,26.2,8.34,35998.0,4991.0,26.07,53.48,15.11,5.33,0.86,1.34,,,9.09,11.0,,9.09,11.0,52.0,0.2916667,0.3461539,-0.1291244,-0.1392285,-0.0669958,-0.0678594,35.0,29.0,2036,1905.0,2.73,0121031
121032.0,26.04,8.38,25978.0,3344.0,28.2,51.66,15.64,4.5,1.29,1.02,462.73,494.55,31.58,19.0,,0.0,19.0,24.0,0.375,0.4193548,-0.0471518,-0.1496668,0.0138395,-0.0460682,42.0,38.0,928,751.0,3.2,0121032
121041.0,26.21,10.11,40520.0,3786.0,33.88,43.67,18.78,3.67,0.87,2.14,521.67,485.0,31.25,32.0,,6.25,32.0,102.0,0.3333333,0.4,-0.0955128,-0.1520735,-0.039995,-0.0531679,40.0,33.0,1177,982.0,10.39,0121041
121042.0,26.37,8.61,39286.0,5093.0,34.49,45.18,17.47,2.86,1.12,1.26,440.0,455.0,33.33,27.0,,3.7,27.0,112.0,0.3181818,0.4615385,0.0083917,-0.1507682,0.0807553,-0.0594944,46.0,32.0,1317,1065.0,10.52,0121042
121043.0,25.7,7.97,26066.0,6965.0,31.81,49.2,13.16,5.84,0.9,1.05,438.75,455.62,45.95,37.0,,5.41,37.0,43.0,0.3333333,0.4054054,-0.0268378,-0.1359499,0.0381449,-0.047063,41.0,33.0,1724,1396.0,3.08,0121043
122001.0,25.96,8.4,33000.0,5249.0,33.64,44.85,15.15,6.36,0.86,1.31,432.94,444.12,17.86,28.0,,7.14,28.0,42.0,0.8055556,0.7619048,0.1137812,0.0209309,0.1320577,0.0719754,76.0,81.0,1299,1087.0,3.86,0122001
122002.0,25.74,9.03,31355.0,10343.0,38.29,42.56,13.31,5.83,0.94,1.09,462.58,467.74,28.33,60.0,,6.67,60.0,57.0,0.7391304,0.8064516,0.1319887,0.0268684,0.1351639,0.104703,81.0,74.0,2307,1805.0,3.16,0122002
122003.0,26.26,10.19,28500.0,2730.0,35.26,41.95,16.72,6.08,0.55,1.28,,,16.67,12.0,,0.0,12.0,32.0,0.85,0.8076923,0.1093498,0.0227652,0.1258206,0.0871562,81.0,85.0,744,624.0,5.13,0122003
122004.0,25.61,9.74,31229.0,11511.0,38.35,40.25,14.76,6.65,0.89,1.15,444.44,443.89,28.0,48.0,,8.0,48.0,56.0,0.71875,0.7297297,0.1302088,0.0235213,0.1425361,0.0933066,73.0,72.0,2837,2228.0,2.51,0122004
123001.0,26.32,9.2,34501.0,5486.0,36.77,40.34,17.88,5.01,0.95,1.42,489.41,477.06,37.93,29.0,,10.34,29.0,83.0,0.7777778,0.7575758,0.0591243,0.0260965,0.1384963,0.0794205,76.0,78.0,1312,1062.0,7.82,0123001
123002.0,26.14,9.32,35356.0,10651.0,36.55,40.58,16.19,6.69,1.12,1.25,447.5,458.21,30.0,50.0,,8.0,50.0,140.0,0.8148148,0.8378378,0.07151,0.0310266,0.1411345,0.1009542,84.0,81.0,2619,2112.0,6.63,0123002
123003.0,26.1,9.02,29659.0,11646.0,35.23,42.95,15.3,6.53,1.01,1.15,496.67,505.76,36.54,51.0,,9.62,51.0,98.0,0.7333333,0.7837838,0.0697745,0.0339487,0.149774,0.1138145,78.0,73.0,2725,2196.0,4.46,0123003
124011.0,26.21,7.4,37175.0,3482.0,38.07,44.86,14.44,2.63,0.98,1.58,452.14,448.57,24.14,29.0,,0.0,29.0,43.0,0.8571429,0.8285714,0.0933964,0.0313895,0.0983905,0.0890561,83.0,86.0,797,606.0,7.1,0124011
124012.0,26.25,8.79,31934.0,3895.0,33.33,45.13,16.36,5.18,0.95,1.51,440.67,460.0,30.43,23.0,,0.0,23.0,30.0,0.7857143,0.7941176,0.0602813,0.0329894,0.1234457,0.1039294,79.0,79.0,887,701.0,4.28,0124012
124013.0,26.21,8.92,32000.0,5189.0,39.66,40.44,15.67,4.23,0.96,1.31,394.17,410.83,16.67,24.0,,12.5,24.0,60.0,0.88,0.8888889,0.0700358,0.0376716,0.1053499,0.1375007,89.0,88.0,1080,889.0,6.75,0124013
124014.0,26.08,9.37,25258.0,6562.0,38.94,41.35,12.62,7.09,1.23,1.28,501.82,451.82,24.0,25.0,,8.0,25.0,43.0,0.8214286,0.7714286,0.0697472,0.0301243,0.1244051,0.0972078,77.0,82.0,1617,1321.0,3.26,0124014
124015.0,25.87,8.97,23708.0,3055.0,34.41,44.09,14.52,6.99,0.82,1.15,515.0,493.33,28.57,14.0,,7.14,14.0,31.0,0.85,0.8,0.0555138,0.028952,0.1397887,0.0849819,80.0,85.0,717,596.0,5.2,0124015
124016.0,26.28,9.18,36425.0,6717.0,37.73,40.75,16.44,5.08,1.09,1.43,455.33,442.33,21.62,37.0,,8.11,37.0,77.0,0.8275862,0.8611111,0.0800324,0.0288075,0.0933101,0.1177284,86.0,83.0,1852,1559.0,4.94,0124016
124021.0,26.4,9.43,48612.0,4276.0,37.38,42.17,14.55,5.89,0.77,1.26,434.12,438.82,15.15,32.0,,3.03,32.0,47.0,0.7083333,0.8275862,0.0489902,0.0319145,0.1382376,0.0815377,83.0,71.0,1113,888.0,5.29,0124021
124022.0,26.03,9.04,34153.0,6028.0,36.24,42.15,15.44,6.17,1.09,1.41,418.24,428.82,16.67,24.0,,0.0,24.0,43.0,0.7777778,0.8235294,0.0483233,0.0322946,0.1325859,0.088617,82.0,78.0,1373,1139.0,3.78,0124022
125001.0,26.0,9.33,44905.0,7008.0,39.23,40.11,15.3,5.36,1.16,1.77,433.81,450.48,21.95,40.0,,2.44,40.0,129.0,0.9,0.8918919,0.0945193,0.0260283,0.0915879,0.1092117,89.0,90.0,1873,1448.0,8.91,0125001
125002.0,26.59,9.68,40686.0,7775.0,36.05,43.1,15.91,4.93,0.91,1.4,458.18,453.64,21.95,41.0,,2.44,41.0,138.0,0.8461539,0.8484849,0.0920629,0.0341019,0.0893819,0.1012382,85.0,85.0,2672,2283.0,6.04,0125002
125003.0,26.41,9.82,29750.0,4048.0,37.48,39.64,15.38,7.5,1.09,1.36,442.38,453.81,26.67,30.0,,13.33,30.0,36.0,0.8636364,0.8666667,0.0967643,0.027334,0.093558,0.0667291,87.0,86.0,945,745.0,4.83,0125003
126011.0,25.53,8.01,22525.0,2737.0,30.03,52.94,13.31,3.72,,0.91,514.0,524.0,19.05,21.0,,14.29,21.0,15.0,0.5,0.6666667,-0.0815475,-0.0856767,0.0567456,-0.0215988,67.0,50.0,3439,3308.0,0.45,0126011
126012.0,25.43,8.75,25197.0,3957.0,36.11,45.64,13.39,4.87,0.94,0.81,507.08,470.0,45.16,31.0,,6.45,31.0,22.0,0.36,0.65625,-0.0490089,-0.1023344,0.052902,-0.0328458,66.0,36.0,970,765.0,2.88,0126012
126021.0,25.68,8.74,19612.0,4528.0,33.63,46.94,12.77,6.65,0.82,1.19,514.55,487.73,33.33,21.0,,9.52,21.0,19.0,0.3125,0.4583333,-0.0383623,-0.0961658,0.0032805,-0.0127632,46.0,31.0,1114,887.0,2.14,0126021
126022.0,25.93,8.89,30872.0,4727.0,34.06,47.41,15.53,3.01,0.85,1.21,514.4,499.2,44.12,34.0,,14.71,34.0,58.0,0.4117647,0.56,-0.0510315,-0.1205728,0.018377,-0.0353232,56.0,41.0,1098,873.0,6.64,0126022
126023.0,25.95,9.51,33548.0,5140.0,36.49,45.34,12.95,5.21,0.86,1.23,427.27,450.91,29.41,17.0,,11.76,17.0,43.0,0.4666667,0.4285714,-0.0329504,-0.0812673,-0.0225296,-0.0117022,43.0,47.0,1194,996.0,4.32,0126023
126024.0,26.05,8.94,29694.0,4771.0,35.49,44.54,15.36,4.61,0.82,1.3,464.21,468.42,25.93,27.0,,3.7,27.0,46.0,0.5333334,0.4761905,-0.0198232,-0.0982116,-0.0313254,-0.0093414,48.0,53.0,971,760.0,6.05,0126024
126025.0,25.34,7.93,15120.0,4071.0,37.52,47.7,10.18,4.59,0.59,0.64,558.0,523.33,33.33,18.0,,22.22,18.0,33.0,0.3846154,0.6470588,-0.0882806,-0.0976458,0.0505407,-0.0113545,65.0,38.0,1065,858.0,3.85,0126025
126026.0,25.82,8.98,19853.0,5991.0,33.74,46.31,13.39,6.56,0.65,1.1,505.16,484.52,40.0,40.0,,7.5,40.0,30.0,0.3333333,0.5666667,-0.0651191,-0.1100228,0.0438783,-0.0168557,57.0,33.0,1555,1274.0,2.35,0126026
127011.0,25.8,9.03,28049.0,4006.0,37.33,42.51,12.18,7.98,0.92,1.02,504.48,498.62,60.0,30.0,,10.0,30.0,11.0,0.4117647,0.65,-0.0418498,-0.1017714,0.0545566,-0.0268779,65.0,41.0,1006,829.0,1.33,0127011
127012.0,25.03,9.99,16409.0,5440.0,37.33,45.07,12.9,4.7,0.46,0.88,526.18,534.71,47.37,38.0,,26.32,38.0,24.0,0.36,0.6774194,-0.051337,-0.0987998,0.0477836,-0.0153995,68.0,36.0,1366,1082.0,2.22,0127012
127013.0,25.43,8.72,19538.0,9911.0,35.48,46.91,11.44,6.18,0.86,1.08,510.74,497.79,40.79,76.0,2.86,14.47,76.0,37.0,0.4,0.5555556,-0.0444868,-0.114879,0.041666,-0.025202,56.0,40.0,3011,2483.0,1.49,0127013
127021.0,25.57,8.62,21086.0,9684.0,34.14,45.86,13.89,6.11,0.63,1.07,494.39,486.49,47.46,59.0,,13.56,59.0,34.0,0.4444444,0.5652174,-0.0714533,-0.1047251,0.0270063,-0.0203727,57.0,44.0,2351,1853.0,1.83,0127021
127022.0,25.53,8.4,21438.0,3160.0,34.63,48.32,11.37,5.68,0.76,0.85,511.11,505.0,29.41,17.0,,11.76,17.0,19.0,0.4166667,0.5,-0.0713424,-0.1051684,0.0267355,-0.0135559,50.0,42.0,1058,880.0,2.16,0127022
127023.0,25.82,9.0,25154.0,5023.0,36.47,45.87,10.89,6.77,0.86,1.11,496.47,485.59,52.94,34.0,,11.76,34.0,21.0,0.3529412,0.6363636,-0.0383183,-0.1030908,0.0504312,-0.0181008,64.0,35.0,1232,957.0,2.19,0127023
128011.0,25.63,9.48,23616.0,4480.0,30.6,49.91,12.93,6.56,0.54,0.85,507.88,512.73,42.5,40.0,3.08,22.5,40.0,19.0,0.4444444,0.8275862,0.0264885,-0.0738047,0.1152556,0.0255407,83.0,44.0,1183,920.0,2.07,0128011
128012.0,25.89,8.53,23737.0,3845.0,30.34,55.98,10.47,3.21,0.86,0.78,555.71,517.86,45.45,22.0,,31.82,22.0,21.0,0.4285714,0.8333333,0.0264618,-0.0543277,0.1080458,0.026981,83.0,43.0,1479,1300.0,1.62,0128012
128013.0,25.8,9.36,24053.0,4788.0,34.4,49.2,11.41,4.99,0.65,0.94,508.08,483.08,47.5,40.0,,12.5,40.0,33.0,0.483871,0.8181818,0.0175892,-0.0669167,0.1092964,0.0015184,82.0,48.0,2138,1724.0,1.91,0128013
128021.0,25.77,9.12,30384.0,3291.0,29.38,55.56,10.86,4.2,0.76,1.15,534.12,524.12,44.0,25.0,,32.0,25.0,17.0,0.4137931,0.8387097,0.0287937,-0.0833756,0.115546,-0.0019341,84.0,41.0,951,738.0,2.3,0128021
128022.0,25.7,8.91,27010.0,5119.0,37.14,45.82,12.54,4.5,0.82,0.96,528.15,505.93,33.33,36.0,3.55,22.22,36.0,36.0,0.4137931,0.8387097,0.0139699,-0.0687957,0.1067771,0.0060093,84.0,41.0,1440,1147.0,3.14,0128022
128031.0,25.62,8.49,19000.0,7157.0,32.07,51.61,12.99,3.33,0.67,0.95,527.56,530.24,31.58,57.0,3.19,22.81,57.0,48.0,0.40625,0.7878788,0.0208746,-0.0586613,0.1106864,0.0223274,79.0,41.0,1754,1411.0,3.4,0128031
128032.0,25.58,9.73,20600.0,11361.0,34.58,48.16,12.75,4.5,0.65,0.92,517.96,512.8,49.51,102.0,3.23,32.04,102.0,52.0,0.3714286,0.7777778,0.0267654,-0.0657447,0.1108436,0.0026867,78.0,37.0,3022,2271.0,2.29,0128032
129001.0,26.46,9.34,35888.0,5804.0,36.44,45.34,12.24,5.98,0.81,1.22,464.5,481.0,40.62,32.0,,18.75,32.0,51.0,0.1666667,0.575,-0.0862629,-0.1070527,0.0428186,-0.1608261,57.0,17.0,1525,1189.0,4.29,0129001
129002.0,26.59,9.93,32800.0,5268.0,35.29,46.46,13.27,4.98,0.66,1.21,454.0,468.0,18.18,44.0,,11.36,44.0,58.0,0.1842105,0.6052632,-0.075165,-0.1042398,0.0371767,-0.1724391,61.0,18.0,1505,1140.0,5.09,0129002
129003.0,26.41,9.51,35953.0,3365.0,39.02,42.2,13.17,5.61,0.68,1.37,506.5,501.5,42.86,27.0,3.29,21.43,27.0,20.0,0.2333333,0.5483871,-0.0926001,-0.1081299,0.0196273,-0.1672521,55.0,23.0,906,687.0,2.91,0129003
129004.0,26.56,9.85,33372.0,3077.0,36.08,45.88,14.43,3.61,0.91,1.23,461.82,446.36,18.52,27.0,,7.41,27.0,53.0,0.2,0.5517241,-0.0786287,-0.1090739,0.0322636,-0.1683598,55.0,20.0,1001,756.0,7.01,0129004
130011.0,26.22,9.66,34381.0,3488.0,41.55,41.3,11.35,5.8,0.75,0.97,471.67,450.0,24.0,25.0,,8.0,25.0,39.0,0.25,0.4,-0.0640723,-0.1100451,0.0259385,-0.1704273,40.0,25.0,1036,812.0,4.8,0130011
130012.0,25.91,9.29,30546.0,3649.0,32.95,47.14,11.44,8.47,0.63,0.79,494.76,482.86,46.88,32.0,2.44,31.25,32.0,15.0,0.21875,0.6388889,-0.0717825,-0.1131056,0.0396603,-0.163325,64.0,22.0,956,745.0,2.01,0130012
130013.0,25.82,10.22,29669.0,5339.0,37.66,44.62,10.76,6.96,0.84,1.03,487.78,484.07,42.86,35.0,2.79,25.71,35.0,39.0,0.2592593,0.4827586,-0.0762635,-0.112519,0.0225743,-0.1532799,48.0,26.0,1487,1175.0,3.32,0130013
